Year	Month	Day	Lat(y)	Long(x)	Magnitude
2013	4	17	-26.424	27.389	1.5
2013	4	17	-25.738	27.558	1.8
2013	4	17	-26.44	27.482	1.8
2013	4	18	-26.884	26.737	1.2
2013	4	18	-26.186	28.338	1.5
2013	4	18	-27.035	26.561	2.7
2013	4	18	-26.403	27.531	1
2013	4	18	-26.961	26.814	1.1
2013	4	18	-26.416	27.461	1.1
2013	4	19	-26.456	27.434	1.3
2013	4	19	-26.43	27.453	2
2013	4	19	-26.252	28.236	1.7
2013	4	19	-26.365	27.495	1.4
2013	4	19	-26.447	27.439	1.1
2013	4	19	-26.408	27.616	1.6
2013	4	19	-26.311	28.414	1.6
2013	4	20	-26.227	27.993	1.2
2013	4	20	-26.305	28.315	2.4
2013	4	20	-26.337	27.839	1.5
2013	4	20	-27.858	26.584	2.6
2013	4	20	-26.423	27.631	1.5
2013	4	20	-26.408	27.637	1.6
2013	4	21	-26.406	27.487	1
2013	4	21	-26.941	26.773	2
2013	4	21	-26.451	27.444	2.4
2013	4	21	-26.403	27.62	1.4
2013	4	21	-26.248	28.016	1.1
2013	4	22	-26.882	26.734	1.1
2013	4	22	-26.423	27.583	2.1
2013	4	22	-26.407	27.62	1.9
2013	4	22	-26.401	27.491	1.3
2013	4	22	-26.407	27.619	1.2
2013	4	22	-26.366	27.7	1.5
2013	4	22	-26.212	27.834	1.7
2013	4	22	-26.434	27.37	1.3
2013	4	22	-26.918	26.817	1.1
2013	4	22	-26.437	27.444	1.5
2013	4	22	-26.406	27.49	2.4
2013	4	22	-26.392	27.414	1.5
2013	4	22	-26.375	27.495	1.4
2013	4	23	-26.45	27.44	1.7
2013	4	23	-26.977	26.794	1.2
2013	4	23	-26.445	27.438	1.4
2013	4	23	-26.885	26.738	1.3
2013	4	23	-26.395	27.518	1.6
2013	4	23	-26.941	26.769	1.6
2013	4	23	-26.434	27.605	1.1
2013	4	23	-26.942	26.773	1.2
2013	4	23	-26.944	26.796	1.8
2013	4	24	-25.568	29.046	2.1
2013	4	24	-26.453	27.4	1.7
2013	4	24	-26.973	26.81	1.4
2013	4	24	-26.999	26.601	1.2
2013	4	24	-26.394	27.502	1.3
2013	4	24	-26.408	27.487	1.2
2013	4	24	-26.248	28.049	1.2
2013	4	24	-26.847	26.745	1.1
2013	4	25	-26.427	27.668	1.1
2013	4	25	-26.368	27.49	1.7
2013	4	25	-26.357	27.5	1
2013	4	25	-26.209	27.854	1.1
2013	4	25	-26.949	26.581	1.3
2013	4	25	-26.41	27.493	1.9
2013	4	25	-26.196	28.153	1.2
2013	4	25	-26.862	26.736	1.6
2013	4	25	-26.431	27.604	1.3
2013	4	25	-26.974	26.792	1.2
2013	4	26	-26.205	28.158	1
2013	4	26	-26.438	27.6	2.6
2013	4	26	-26.488	27.666	2.1
2013	4	26	-26.424	27.597	1.2
2013	4	26	-26.202	28.148	1.9
2013	4	26	-26.41	27.615	1.8
2013	4	26	-26.36	27.716	1.8
2013	4	26	-26.112	28.178	2.2
2013	4	26	-26.797	26.645	1.6
2013	4	26	-26.412	27.467	1.2
2013	4	26	-26.402	27.491	1.1
2013	4	26	-26.45	27.436	1.3
2013	4	26	-26.437	27.457	1.5
2013	4	26	-26.399	27.485	2
2013	4	26	-26.204	28.155	1.9
2013	4	26	-26.439	27.404	1.5
2013	4	26	-26.399	27.501	1.2
2013	4	27	-26.401	27.505	2.4
2013	4	27	-26.403	27.611	1.2
2013	4	27	-26.232	28.113	1.8
2013	4	27	-26.39	27.595	1.2
2013	4	27	-26.252	28.253	1.6
2013	4	27	-26.242	28.255	1.8
2013	4	28	-27.913	26.676	2.2
2013	4	28	-26.448	27.727	2.5
2013	4	28	-26.283	27.697	2.4
2013	4	28	-26.971	26.812	1.6
2013	4	28	-26.202	27.94	1.7
2013	4	28	-26.448	27.42	1.1
2013	4	28	-26.25	28.24	1.7
2013	4	28	-26.231	28.041	1.2
2013	4	28	-26.983	26.787	1.4
2013	4	29	-26.207	28.156	1.3
2013	4	29	-26.231	28.217	1
2013	4	29	-26.868	26.772	1.3
2013	4	29	-26.237	27.715	1.8
2013	4	29	-26.403	27.614	1
2013	4	29	-26.213	27.837	1
2013	4	29	-26.214	27.84	2
2013	4	29	-29.818	28.678	1.8
2013	4	29	-26.409	27.617	1.2
2013	4	29	-26.352	28.312	1.5
2013	4	29	-26.425	27.616	1
2013	4	29	-26.452	27.426	1.2
2013	4	29	-26.447	27.581	1.3
2013	4	29	-26.232	28.228	1.7
2013	4	30	-26.248	27.772	2.2
2013	4	30	-26.209	27.865	1.2
2013	4	30	-26.232	28.237	1.7
2013	4	30	-26.471	27.888	1
2013	4	30	-26.415	27.613	2
2013	4	30	-26.204	28.151	2.7
2013	4	30	-26.94	26.768	1.8
2013	4	30	-26.45	27.441	1
2013	4	30	-26.494	27.34	1
2013	5	1	-26.446	27.595	1.1
2013	5	1	-26.202	28.157	2.2
2013	5	1	-26.189	28.155	1.7
2013	5	1	-26.884	26.737	1.7
2013	5	1	-26.204	28.153	1.9
2013	5	1	-26.325	27.684	1.4
2013	5	1	-26.332	27.689	1.3
2013	5	1	-26.235	27.952	1.5
2013	5	1	-26.21	28.237	1.5
2013	5	1	-26.24	27.967	1.1
2013	5	1	-26.404	27.624	1
2013	5	1	-26.41	27.619	1.2
2013	5	1	-28.081	26.756	1.2
2013	5	1	-26.338	27.706	1
2013	5	1	-26.272	27.806	1.4
2013	5	1	-26.871	26.796	1.7
2013	5	2	-26.235	28.213	1.9
2013	5	2	-27.072	26.637	1.3
2013	5	2	-26.216	28.145	1.2
2013	5	2	-26.992	26.771	1
2013	5	2	-26.417	27.671	1.3
2013	5	2	-26.411	27.667	1.2
2013	5	2	-26.395	27.607	1.5
2013	5	2	-26.985	26.792	1.4
2013	5	2	-26.408	27.47	1.4
2013	5	2	-26.45	27.44	1.5
2013	5	2	-26.98	26.793	1.3
2013	5	2	-26.981	26.795	1.4
2013	5	2	-26.398	27.485	1.1
2013	5	2	-26.979	26.792	1.4
2013	5	2	-26.378	27.617	1.3
2013	5	2	-26.201	28.151	1.6
2013	5	3	-28.151	26.792	1.7
2013	5	3	-26.257	28.264	1.8
2013	5	3	-26.411	27.668	1.8
2013	5	3	-26.397	27.6	1
2013	5	3	-26.423	27.457	1.3
2013	5	3	-26.402	27.673	1
2013	5	3	-26.443	27.744	1.4
2013	5	3	-26.236	27.81	1.8
2013	5	3	-25.676	27.547	2.3
2013	5	3	-26.376	27.486	1
2013	5	3	-26.407	27.489	1.1
2013	5	3	-26.402	27.482	1.5
2013	5	3	-26.92	26.826	2.1
2013	5	3	-26.232	28.236	1.6
2013	5	3	-27.053	26.636	1.1
2013	5	3	-27.007	26.589	1.2
2013	5	3	-26.198	28.148	1.4
2013	5	4	-26.2	27.938	1.6
2013	5	4	-26.408	27.485	1
2013	5	4	-26.445	27.372	1.1
2013	5	5	-26.862	26.741	1.5
2013	5	5	-24.165	25.958	1.8
2013	5	5	-26.384	27.499	1.4
2013	5	5	-26.197	28.243	1.1
2013	5	5	-26.867	26.731	1.3
2013	5	5	-26.399	27.599	1.6
2013	5	5	-26.432	27.602	2.1
2013	5	6	-26.417	27.436	1.5
2013	5	6	-26.229	28.2	1.6
2013	5	6	-26.228	28.079	1.9
2013	5	6	-27.94	26.665	2.2
2013	5	6	-27.917	26.681	2
2013	5	6	-26.256	27.801	1.9
2013	5	6	-26.444	27.407	1.2
2013	5	6	-26.44	27.456	1.7
2013	5	6	-26.404	27.62	1.2
2013	5	6	-26.922	26.811	1.2
2013	5	6	-26.412	27.619	1.4
2013	5	7	-26.232	28.246	1.6
2013	5	7	-26.301	28.281	1.9
2013	5	7	-29.623	27.714	1.7
2013	5	7	-26.871	26.797	1.3
2013	5	7	-26.416	27.402	1.7
2013	5	7	-26.478	27.487	1.3
2013	5	7	-26.4	27.528	1.9
2013	5	7	-26.421	27.51	1.5
2013	5	8	-26.389	27.525	1.2
2013	5	8	-24.648	27.261	2.3
2013	5	8	-29.388	28.895	1.7
2013	5	8	-26.922	26.748	1.9
2013	5	8	-27.833	26.555	1.8
2013	5	8	-26.416	27.484	2.3
2013	5	8	-26.418	27.417	1.6
2013	5	8	-26.396	27.379	1.5
2013	5	8	-26.45	27.435	2.8
2013	5	9	-26.854	26.809	1.1
2013	5	9	-26.373	27.491	1.9
2013	5	9	-26.385	27.482	2.5
2013	5	9	-26.439	27.42	1
2013	5	9	-28.082	26.835	1.6
2013	5	9	-26.433	27.389	1.2
2013	5	9	-27.032	31.264	2.6
2013	5	9	-26.387	27.624	1.1
2013	5	9	-26.398	27.5	1.1
2013	5	9	-26.432	27.608	1.1
2013	5	9	-26.427	27.602	1.1
2013	5	9	-26.476	27.397	1
2013	5	9	-26.396	27.566	1.3
2013	5	9	-26.987	26.771	1.6
2013	5	10	-26.2	28.154	2.2
2013	5	10	-26.197	28.155	1.7
2013	5	10	-26.202	28.159	2
2013	5	10	-26.989	26.606	1.1
2013	5	10	-26.176	28.334	1.8
2013	5	10	-26.387	27.489	1.2
2013	5	10	-28.352	27.613	1.4
2013	5	10	-26.442	27.595	1.2
2013	5	10	-26.446	27.446	1.4
2013	5	10	-26.439	27.444	1.4
2013	5	10	-26.195	28.158	1.8
2013	5	11	-28.02	26.679	1.9
2013	5	11	-27.456	31.179	2.3
2013	5	11	-24.61	26.893	2.2
2013	5	11	-27.95	26.674	0.9
2013	5	11	-25.605	27.212	1.2
2013	5	11	-26.421	27.665	3.1
2013	5	12	-26.844	26.79	1.6
2013	5	12	-26.42	27.672	2
2013	5	12	-26.427	27.597	1.4
2013	5	12	-26.412	27.469	1.3
2013	5	12	-27.915	26.657	1.9
2013	5	12	-26.23	27.812	2
2013	5	12	-26.404	27.372	1.4
2013	5	12	-26.237	28.028	2
2013	5	13	-26.209	28.209	1.8
2013	5	13	-27.751	26.544	0.8
2013	5	13	-26.487	27.381	1.4
2013	5	13	-27.808	23.968	1.3
2013	5	13	-26.239	28.227	1.3
2013	5	13	-26.423	27.487	1.3
2013	5	14	-26.403	27.518	1.2
2013	5	14	-26.373	27.509	1.8
2013	5	14	-26.449	27.439	1
2013	5	14	-26.182	27.897	2.2
2013	5	14	-26.869	26.797	1
2013	5	14	-26.448	27.436	1.8
2013	5	14	-26.412	27.465	1.2
2013	5	14	-26.515	27.432	1.6
2013	5	14	-26.406	27.601	1.9
2013	5	14	-26.224	28.082	1.8
2013	5	14	-26.414	27.625	1.9
2013	5	14	-27.825	26.575	1.6
2013	5	14	-26.366	27.697	1.5
2013	5	14	-26.218	28.2	1.4
2013	5	14	-26.884	26.738	3
2013	5	14	-26.221	28.117	1.2
2013	5	15	-26.199	28.153	1.9
2013	5	15	-26.96	26.802	1.6
2013	5	15	-26.931	26.782	1.3
2013	5	15	-27.95	26.658	1.6
2013	5	15	-26.218	28.2	1.3
2013	5	15	-26.868	26.733	2.1
2013	5	15	-26.868	26.734	1.2
2013	5	15	-25.679	27.297	1.9
2013	5	15	-26.228	28.11	1.5
2013	5	15	-26.299	27.965	1.8
2013	5	15	-26.412	27.617	1.7
2013	5	15	-29.61	26.653	1.7
2013	5	15	-26.399	27.499	1.5
2013	5	15	-26.432	27.448	1.2
2013	5	15	-28.036	26.82	1.7
2013	5	15	-26.924	26.777	1
2013	5	16	-26.054	28.157	2.7
2013	5	16	-26.075	28.193	1.4
2013	5	16	-26.432	27.355	1.3
2013	5	16	-26.409	27.613	1.4
2013	5	16	-26.407	27.491	1.5
2013	5	16	-26.237	27.796	1.6
2013	5	16	-26.456	27.422	1.2
2013	5	16	-27.038	26.797	0.9
2013	5	16	-26.986	26.779	1.1
2013	5	16	-26.459	27.423	1.2
2013	5	17	-26.412	27.674	1
2013	5	17	-26.368	27.49	1.1
2013	5	17	-26.923	26.823	1.2
2013	5	17	-26.235	28.312	1.8
2013	5	17	-27.113	25.609	1.1
2013	5	17	-26.465	27.366	1
2013	5	17	-26.451	27.418	1.6
2013	5	17	-26.409	27.495	1
2013	5	17	-26.426	27.374	2.7
2013	5	17	-27.972	26.762	2.2
2013	5	17	-26.455	27.662	1.2
2013	5	17	-28.078	24.628	1.4
2013	5	18	-26.206	27.852	2
2013	5	18	-26.235	28.198	2.1
2013	5	18	-26.243	28.2	2.1
2013	5	18	-26.218	27.827	1.6
2013	5	18	-29.769	27.386	1.7
2013	5	18	-26.95	26.767	1.1
2013	5	18	-26.312	27.646	1.2
2013	5	18	-26.405	27.605	1
2013	5	18	-26.392	27.536	1.1
2013	5	18	-26.453	27.42	1.7
2013	5	19	-26.446	27.577	2.1
2013	5	19	-26.413	27.51	1.4
2013	5	20	-26.201	28.157	1.5
2013	5	20	-26.919	26.765	1
2013	5	20	-26.254	28.261	1.8
2013	5	20	-26.224	28.03	1.1
2013	5	20	-26.919	26.764	1.3
2013	5	20	-26.959	26.809	1.1
2013	5	20	-28.129	26.791	2.3
2013	5	20	-26.407	27.474	1.5
2013	5	20	-26.178	28.032	1.8
2013	5	20	-26.407	27.594	1.4
2013	5	20	-25.743	27.451	2.3
2013	5	20	-26.412	27.605	1.9
2013	5	20	-26.399	27.489	1
2013	5	20	-26.403	27.616	1.3
2013	5	20	-26.894	26.723	1.8
2013	5	21	-26.379	27.537	2.5
2013	5	21	-27.967	26.656	1.4
2013	5	21	-27.027	26.653	1.9
2013	5	21	-26.991	26.624	1.3
2013	5	21	-26.223	28.09	1.6
2013	5	21	-26.987	26.654	2.4
2013	5	21	-26.418	27.472	1.1
2013	5	21	-26.894	26.775	1.9
2013	5	21	-26.441	27.362	1.5
2013	5	21	-26.441	27.476	2
2013	5	21	-26.435	27.448	1.1
2013	5	22	-26.408	27.611	1.4
2013	5	22	-26.427	27.44	1.1
2013	5	22	-29.035	29.744	1.6
2013	5	22	-26.272	28.276	2.1
2013	5	22	-26.302	28.229	2.5
2013	5	22	-26.19	28.274	1.3
2013	5	22	-25.723	27.552	1.7
2013	5	22	-26.179	28.413	2.1
2013	5	22	-26.452	27.371	1.3
2013	5	22	-26.43	27.486	1.6
2013	5	22	-26.448	27.32	1.3
2013	5	22	-26.411	27.534	1.4
2013	5	22	-26.414	27.485	1.1
2013	5	22	-25.971	31.046	2.3
2013	5	22	-26.436	27.5	3.3
2013	5	22	-26.266	28.265	1.3
2013	5	22	-26.401	27.503	4
2013	5	22	-26.353	27.524	2.3
2013	5	22	-26.448	27.493	3.1
2013	5	22	-26.403	27.497	2.9
2013	5	23	-26.457	27.419	1.2
2013	5	23	-26.375	27.494	1.5
2013	5	23	-26.437	27.596	1.1
2013	5	23	-26.424	27.596	1.2
2013	5	23	-26.248	28.235	1.1
2013	5	23	-26.41	27.492	1.1
2013	5	23	-26.397	27.503	1.8
2013	5	23	-26.411	27.5	1.4
2013	5	23	-26.456	27.42	1.3
2013	5	23	-26.402	27.523	1.8
2013	5	23	-26.417	27.483	1
2013	5	24	-27.922	24.255	0.9
2013	5	24	-26.405	27.494	1.1
2013	5	24	-26.236	28.216	1.4
2013	5	24	-26.384	27.484	1.3
2013	5	24	-26.467	27.436	2
2013	5	24	-28.135	26.738	1.5
2013	5	24	-26.446	27.434	1.3
2013	5	24	-28.412	26.512	2
2013	5	24	-26.431	27.445	2.2
2013	5	24	-26.972	26.811	1.4
2013	5	24	-26.434	27.446	2.8
2013	5	24	-26.411	27.506	1.7
2013	5	24	-26.462	27.424	1.6
2013	5	25	-26.431	27.468	1.3
2013	5	25	-26.395	27.476	1.2
2013	5	25	-26.416	27.682	1.4
2013	5	25	-26.373	27.349	2
2013	5	25	-23.891	23.717	2.3
2013	5	25	-26.247	27.744	1.8
2013	5	25	-26.451	27.445	1.3
2013	5	25	-26.412	27.643	1.7
2013	5	25	-27.837	26.574	1
2013	5	26	-26.385	27.498	1.2
2013	5	26	-28.018	26.652	1.1
2013	5	26	-26.477	27.377	0.7
2013	5	26	-24.055	25.335	1.8
2013	5	26	-26.378	27.495	1.9
2013	5	26	-26.92	26.766	1.3
2013	5	26	-29.909	27.138	1.9
2013	5	27	-26.422	27.421	2.3
2013	5	27	-26.199	28.152	1.8
2013	5	27	-26.329	27.641	1.6
2013	5	27	-26.199	28.198	1.7
2013	5	27	-26.41	27.486	2.2
2013	5	27	-26.505	27.336	1.4
2013	5	28	-26.217	28.203	1
2013	5	28	-24.768	30.368	2.5
2013	5	28	-26.371	27.476	2.1
2013	5	28	-26.118	28.041	2.4
2013	5	28	-26.27	27.996	1.7
2013	5	28	-26.324	27.347	2.9
2013	5	28	-26.111	28.417	1.7
2013	5	28	-26.411	27.663	1
2013	5	28	-25.628	27.432	1.9
2013	5	28	-28.768	29.227	1.7
2013	5	28	-26.229	28.125	2.1
2013	5	28	-26.443	27.603	1.7
2013	5	28	-27.913	26.747	1
2013	5	28	-26.4	27.624	1.1
2013	5	29	-28.082	26.823	1.4
2013	5	29	-26.408	27.607	1
2013	5	29	-26.41	27.601	1.2
2013	5	29	-26.402	27.588	1.5
2013	5	29	-26.471	27.457	1.3
2013	5	29	-26.251	28.262	1.8
2013	5	30	-26.404	27.623	1.2
2013	5	30	-26.207	28.152	1.2
2013	5	30	-26.411	27.607	1.2
2013	5	30	-26.417	27.5	1.8
2013	5	30	-26.414	27.666	1.2
2013	5	30	-26.232	27.792	1.7
2013	5	30	-26.416	27.611	1.2
2013	5	30	-26.28	27.46	1.2
2013	5	30	-26.43	27.606	1.2
2013	5	30	-26.411	27.513	1.9
2013	5	30	-26.973	26.813	1.8
2013	5	30	-26.47	27.379	1.2
2013	5	30	-26.456	27.423	1.4
2013	5	30	-26.463	27.423	1.3
2013	5	30	-26.383	27.614	1.3
2013	5	30	-26.41	27.489	1.4
2013	5	31	-26.459	27.481	0.9
2013	5	31	-27.983	26.678	1.5
2013	5	31	-29.745	27.524	1.5
2013	5	31	-26.31	27.776	2
2013	5	31	-26.275	27.753	1.7
2013	5	31	-26.429	27.614	1.7
2013	5	31	-26.551	27.402	1.3
2013	5	31	-26.459	27.443	1.2
2013	5	31	-26.202	28.15	1.9
2013	5	31	-26.374	27.487	1.6
2013	5	31	-26.371	27.488	2
2013	5	31	-26.383	27.491	1.2
2013	6	1	-26.404	27.506	1.3
2013	6	1	-26.428	27.585	2.9
2013	6	1	-26.456	27.4	1.3
2013	6	1	-26.41	27.491	1.1
2013	6	1	-26.2	28.151	1.3
2013	6	1	-29.622	28.081	1.8
2013	6	1	-26.429	27.596	1.3
2013	6	1	-26.252	28.26	1.4
2013	6	1	-26.453	27.477	1.2
2013	6	1	-27.008	26.557	1.1
2013	6	1	-26.439	27.612	1
2013	6	2	-26.99	26.776	1.2
2013	6	2	-26.909	26.732	1.4
2013	6	2	-26.379	27.491	1.1
2013	6	2	-26.428	27.599	1.2
2013	6	2	-26.991	26.775	1
2013	6	2	-26.411	27.503	1.2
2013	6	2	-26.464	27.375	1.2
2013	6	3	-26.401	27.62	1.2
2013	6	3	-26.044	28.255	1.5
2013	6	3	-26.487	28.374	1.7
2013	6	3	-26.239	27.896	1.5
2013	6	3	-26.215	28.268	1.8
2013	6	3	-26.408	27.62	1.4
2013	6	3	-26.373	27.574	1.7
2013	6	3	-26.401	27.508	1.6
2013	6	3	-26.245	28.189	1.4
2013	6	4	-26.418	27.492	1.1
2013	6	4	-26.4	27.503	1.4
2013	6	4	-26.259	28.261	1.5
2013	6	4	-26.253	28.26	1.9
2013	6	4	-26.455	27.418	1
2013	6	4	-26.446	27.45	1.4
2013	6	4	-26.199	28.156	2.1
2013	6	4	-26.391	27.494	1.2
2013	6	4	-26.401	27.439	1.5
2013	6	4	-26.385	27.526	1
2013	6	5	-27.852	26.595	1.5
2013	6	5	-26.251	28.262	1.7
2013	6	5	-26.252	28.256	1.9
2013	6	5	-26.257	28.263	1
2013	6	5	-26.43	27.647	2.6
2013	6	5	-29.686	29.098	1.7
2013	6	5	-26.894	26.774	1.7
2013	6	5	-25.447	27.906	1.7
2013	6	5	-26.479	27.292	1.6
2013	6	5	-26.433	27.376	1.1
2013	6	5	-26.243	27.808	1.3
2013	6	5	-26.444	27.594	1.8
2013	6	5	-26.365	27.694	1.5
2013	6	5	-26.183	28.155	1.4
2013	6	6	-26.387	27.615	1.6
2013	6	6	-26.441	27.589	1.4
2013	6	6	-26.469	27.486	2.2
2013	6	7	-27.852	26.635	0.7
2013	6	7	-26.272	28.381	1.6
2013	6	7	-26.439	27.446	1.2
2013	6	7	-26.401	27.452	1.1
2013	6	7	-28.234	27.011	1.1
2013	6	7	-26.378	27.565	1.9
2013	6	7	-26.396	27.499	1.8
2013	6	7	-26.453	27.426	1.1
2013	6	7	-26.285	28.091	1.7
2013	6	7	-26.409	27.485	1.2
2013	6	7	-28.233	26.757	1.7
2013	6	8	-26.957	26.798	1.2
2013	6	8	-26.404	27.596	1.5
2013	6	8	-26.476	27.373	1.4
2013	6	8	-26.417	27.502	1.4
2013	6	8	-26.403	27.596	2.1
2013	6	8	-26.257	28.255	1.7
2013	6	8	-26.249	28.259	1.7
2013	6	8	-27.981	26.641	1.4
2013	6	8	-26.231	28.175	1.9
2013	6	8	-26.258	28.342	1.8
2013	6	8	-26.277	28.354	1.6
2013	6	8	-26.438	27.456	1.2
2013	6	8	-28.025	26.777	1.8
2013	6	8	-28.003	26.648	1.3
2013	6	9	-26.408	27.455	1.3
2013	6	9	-26.383	27.496	1
2013	6	9	-26.36	27.489	1
2013	6	9	-26.477	27.351	1.1
2013	6	9	-26.423	27.669	1
2013	6	9	-26.416	27.671	1.2
2013	6	9	-26.442	27.445	1
2013	6	9	-26.921	26.75	1.7
2013	6	10	-27.833	23.896	1.4
2013	6	10	-26.22	28.098	1.8
2013	6	10	-26.315	27.705	1.8
2013	6	10	-26.426	27.456	1.5
2013	6	10	-26.412	27.492	1.1
2013	6	10	-26.395	27.502	1.2
2013	6	10	-26.397	27.525	1.2
2013	6	10	-26.464	27.383	1.1
2013	6	10	-26.433	27.451	1.2
2013	6	10	-26.234	27.973	1.9
2013	6	10	-26.372	27.487	1.7
2013	6	10	-29.994	28.681	2
2013	6	11	-26.395	27.634	1.3
2013	6	11	-26.403	27.622	1.4
2013	6	11	-26.408	27.606	1.3
2013	6	11	-26.439	27.596	1.1
2013	6	11	-26.389	27.626	1.1
2013	6	11	-26.889	26.729	1.1
2013	6	11	-26.398	27.609	1.4
2013	6	11	-26.376	27.516	1.1
2013	6	11	-26.467	27.38	1.6
2013	6	11	-26.443	27.457	1.3
2013	6	11	-26.463	27.422	1.2
2013	6	11	-26.233	28.145	1.2
2013	6	12	-27.031	26.594	2.1
2013	6	12	-26.456	27.423	1
2013	6	12	-26.989	26.783	1.8
2013	6	12	-26.45	27.575	1.6
2013	6	12	-26.413	27.621	1.2
2013	6	12	-28.075	24.495	1.7
2013	6	12	-26.421	27.61	1.5
2013	6	12	-26.896	26.78	3.3
2013	6	12	-26.106	27.696	1.8
2013	6	12	-29.527	23.971	2
2013	6	12	-26.437	27.519	1.3
2013	6	12	-26.483	27.393	1.2
2013	6	12	-25.689	27.624	1.9
2013	6	12	-26.396	27.532	1.1
2013	6	12	-26.414	27.501	2
2013	6	12	-26.919	26.766	1.2
2013	6	12	-28.062	26.771	1.5
2013	6	13	-26.972	26.816	1.7
2013	6	13	-27.986	26.658	1.2
2013	6	13	-26.996	26.616	1.1
2013	6	13	-26.391	27.484	2.4
2013	6	13	-26.392	27.48	1.2
2013	6	13	-26.422	27.609	1.5
2013	6	13	-26.999	26.61	1.5
2013	6	13	-25.652	27.687	1.9
2013	6	13	-25.663	27.598	2.3
2013	6	13	-26.416	27.468	1.3
2013	6	13	-28.003	26.687	1.1
2013	6	13	-26.4	27.501	1.4
2013	6	13	-26.259	27.749	2.1
2013	6	13	-26.285	28.243	1.9
2013	6	13	-26.463	27.372	1.6
2013	6	14	-26.438	27.459	1.2
2013	6	14	-27.458	27.361	1.5
2013	6	14	-26.474	27.821	1.9
2013	6	14	-28.019	26.776	1.5
2013	6	14	-26.433	27.453	1.4
2013	6	14	-26.381	27.562	1.1
2013	6	14	-26.398	27.496	1.2
2013	6	14	-26.43	27.446	1.1
2013	6	15	-26.271	28.267	1
2013	6	15	-26.218	28.212	1.1
2013	6	15	-28.997	29.004	3.3
2013	6	15	-26.165	28.435	1.2
2013	6	15	-26.286	28.164	1.4
2013	6	15	-26.315	27.732	1.7
2013	6	15	-26.217	27.75	1.9
2013	6	15	-26.407	27.493	1.5
2013	6	15	-26.39	27.528	1.5
2013	6	15	-26.442	27.512	1.9
2013	6	15	-26.383	27.487	2.1
2013	6	15	-26.398	27.655	2.8
2013	6	16	-26.435	27.645	1.3
2013	6	16	-26.415	27.67	1.1
2013	6	17	-26.242	28.02	1.3
2013	6	17	-26.243	28.02	2
2013	6	17	-26.227	27.787	1.8
2013	6	17	-28.01	26.682	2
2013	6	17	-26.918	26.766	1.1
2013	6	17	-25.216	25.313	1.7
2013	6	17	-27.733	26.553	1.4
2013	6	17	-28.093	26.797	2.1
2013	6	18	-29.38	28.946	1.8
2013	6	18	-26.246	28.523	1.9
2013	6	18	-26.36	28.485	2.1
2013	6	18	-26.41	27.605	1
2013	6	18	-26.412	27.613	1.3
2013	6	18	-26.24	28.265	1.1
2013	6	18	-26.228	27.793	1.4
2013	6	18	-26.443	27.374	1
2013	6	19	-26.939	26.781	1.1
2013	6	19	-26.939	26.781	1.3
2013	6	19	-26.231	28.203	1.1
2013	6	19	-26.45	27.435	1.1
2013	6	19	-26.443	27.592	1.1
2013	6	19	-26.367	27.502	1.5
2013	6	19	-26.437	27.455	2.7
2013	6	19	-26.257	28.566	1.7
2013	6	19	-26.101	28.383	2.2
2013	6	19	-27.833	26.608	1.2
2013	6	19	-26.465	27.403	1.1
2013	6	19	-26.451	27.352	1.1
2013	6	19	-26.442	27.457	2
2013	6	19	-26.376	27.483	1.8
2013	6	19	-26.248	28.207	1.3
2013	6	19	-28.017	26.682	2.5
2013	6	20	-28.112	26.754	1.2
2013	6	20	-27.835	26.582	1.2
2013	6	20	-26.43	27.446	2.1
2013	6	20	-26.395	27.689	1.5
2013	6	20	-26.237	27.963	1.8
2013	6	20	-26.414	27.496	1.2
2013	6	20	-26.3	27.987	1.8
2013	6	20	-26.455	28.463	1.8
2013	6	20	-25.07	27.01	1.9
2013	6	20	-26.431	27.6	1.8
2013	6	20	-26.504	27.369	1.2
2013	6	20	-26.456	27.438	1.1
2013	6	20	-26.425	27.453	1.4
2013	6	20	-26.409	27.607	1.2
2013	6	21	-26.366	27.642	2.3
2013	6	21	-27.827	26.633	2.6
2013	6	21	-26.41	27.623	2.4
2013	6	21	-28.001	26.657	1.5
2013	6	21	-26.463	27.42	1
2013	6	21	-26.418	27.668	1.2
2013	6	21	-27.419	27.222	1.4
2013	6	21	-26.44	27.445	2.1
2013	6	21	-24.79	27.232	1.7
2013	6	21	-26.43	27.596	1.4
2013	6	22	-26.331	27.688	1.7
2013	6	22	-24.557	27.271	3.2
2013	6	22	-25.627	27.611	2.5
2013	6	22	-26.249	28.21	1.2
2013	6	22	-26.435	27.367	1.8
2013	6	22	-26.219	27.795	1.7
2013	6	22	-26.447	27.448	1.4
2013	6	22	-26.456	27.444	1.1
2013	6	22	-26.464	27.424	1.5
2013	6	22	-26.27	28.259	1.7
2013	6	22	-26.935	26.777	1.1
2013	6	22	-26.412	27.67	1
2013	6	22	-26.234	28.046	1.9
2013	6	22	-26.295	27.768	1.8
2013	6	22	-26.474	27.479	1.3
2013	6	23	-25.612	27.386	1.3
2013	6	23	-26.379	27.632	1.4
2013	6	23	-28.043	26.797	1.4
2013	6	23	-28.037	26.794	2.1
2013	6	23	-26.214	28.241	2.1
2013	6	23	-26.408	27.627	1
2013	6	23	-26.432	27.599	1.5
2013	6	24	-26.197	28.199	1.7
2013	6	24	-26.991	26.62	1.9
2013	6	24	-26.407	27.611	1.3
